RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
"Raleigh, NC_B25091_001E_2013",01/01/2013 12:00:00 AM,2013,"Raleigh, NC",Total homeowner households,88301,B25091_001E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_005E_2013",01/01/2013 12:00:00 AM,2013,"Raleigh, NC",Homeowner households with a mortgage paying 15 to 19.9 percent,13292,B25091_005E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25070_002E_2013",01/01/2013 12:00:00 AM,2013,"Raleigh, NC",Renter households paying less than 10 percent of pre-tax income on housing,3617,B25070_002E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_004E_2013",01/01/2013 12:00:00 AM,2013,"Raleigh, NC",Homeowner households with a mortgage paying 10 to 14.9 percent,13380,B25091_004E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25070_005E_2013",01/01/2013 12:00:00 AM,2013,"Raleigh, NC",Renter households paying 20 to 24.9 percent of pre-tax income on housing,11387,B25070_005E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_018E_2013",01/01/2013 12:00:00 AM,2013,"Raleigh, NC",Homeowner households without a mortgage paying 25 to 29.9 percent,503,B25091_018E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_021E_2013",01/01/2013 12:00:00 AM,2013,"Raleigh, NC",Homeowner households without a mortgage paying 40 to 49.9 percent,132,B25091_021E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_023E_2013",01/01/2013 12:00:00 AM,2013,"Raleigh, NC",Homeowner households without a mortgage not computed,182,B25091_023E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_016E_2013",01/01/2013 12:00:00 AM,2013,"Raleigh, NC",Homeowner households without a mortgage paying 15 to 19.9 percent,2236,B25091_016E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_017E_2013",01/01/2013 12:00:00 AM,2013,"Raleigh, NC",Homeowner households without a mortgage paying 20 to 24.9 percent,769,B25091_017E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25091_012E_2013",01/01/2013 12:00:00 AM,2013,"Raleigh, NC",Homeowner households with a mortgage not computed,285,B25091_012E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Raleigh, NC_B25070_007E_2013",01/01/2013 12:00:00 AM,2013,"Raleigh, NC",Renter households paying 30 to 34.9 percent of pre-tax income on housing,7314,B25070_007E,,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_011E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Renter households not computed,4047,B25070_011E,,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25091_022E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households without a mortgage paying more than 50 percent,1505,B25091_022E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_008E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households with a mortgage paying 30 to 34.9 percent,4480,B25091_008E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25070_001E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Total renter households,73084,B25070_001E,,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25091_019E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households without a mortgage paying 30 to 34.9 percent,538,B25091_019E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E)_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Percent of renter households paying unaffordable housing cost,44,Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E),,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25091_006E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households with a mortgage paying 20 to 24.9 percent,7035,B25091_006E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_007E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households with a mortgage paying 25 to 29.9 percent,5067,B25091_007E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_020E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households without a mortgage paying 35 to 39.9 percent,405,B25091_020E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_014E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households without a mortgage paying less than 10 percent,10620,B25091_014E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_009E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households with a mortgage paying 35 to 39.9 percent,1654,B25091_009E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25070_010E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Renter households paying more than 50 percent of pre-tax income on housing,19136,B25070_010E,,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25091_011E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households with a mortgage paying more than 50 percent,8769,B25091_011E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_002E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households with a mortgage,50224,B25091_002E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25070_003E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Renter households paying 10 to 14.9 percent of pre-tax income on housing,4746,B25070_003E,,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_004E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Renter households paying 15 to 19.9 percent of pre-tax income on housing,7979,B25070_004E,,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25091_010E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households with a mortgage paying 40 to 49.9 percent,4228,B25091_010E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_003E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households with a mortgage paying less than 10 percent,4039,B25091_003E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25070_006E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Renter households paying 25 to 29.9 percent of pre-tax income on housing,6805,B25070_006E,,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25091_013E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households without a mortgage,22885,B25091_013E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25070_009E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Renter households paying 40 to 49.9 percent of pre-tax income on housing,6522,B25070_009E,,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25070_008E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Renter households paying 35 to 39.9 percent of pre-tax income on housing,4737,B25070_008E,,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25091_015E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households without a mortgage paying 10 to 14.9 percent,4231,B25091_015E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E)_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Percent of homeowner households paying unaffordable housing costs,24,Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E),,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_001E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Total homeowner households,73109,B25091_001E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_005E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households with a mortgage paying 15 to 19.9 percent,8263,B25091_005E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25070_002E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Renter households paying less than 10 percent of pre-tax income on housing,1577,B25070_002E,,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25091_004E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households with a mortgage paying 10 to 14.9 percent,6462,B25091_004E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25070_005E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Renter households paying 20 to 24.9 percent of pre-tax income on housing,10105,B25070_005E,,B25070. Gross rent as a percentage of household income in the past 12 months
Tampa. FL_B25091_018E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households without a mortgage paying 25 to 29.9 percent,777,B25091_018E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_021E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households without a mortgage paying 40 to 49.9 percent,723,B25091_021E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_023E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households without a mortgage not computed,149,B25091_023E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_016E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households without a mortgage paying 15 to 19.9 percent,2447,B25091_016E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_017E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households without a mortgage paying 20 to 24.9 percent,1490,B25091_017E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25091_012E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Homeowner households with a mortgage not computed,227,B25091_012E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
Tampa. FL_B25070_007E_2013,01/01/2013 12:00:00 AM,2013,Tampa. FL,Renter households paying 30 to 34.9 percent of pre-tax income on housing,7430,B25070_007E,,B25070. Gross rent as a percentage of household income in the past 12 months
"New Orleans, LA_B25070_011E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Renter households not computed,9007,B25070_011E,,B25070. Gross rent as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_022E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households without a mortgage paying more than 50 percent,3442,B25091_022E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_008E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households with a mortgage paying 30 to 34.9 percent,2222,B25091_008E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25070_001E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Total renter households,82680,B25070_001E,,B25070. Gross rent as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_019E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households without a mortgage paying 30 to 34.9 percent,1820,B25091_019E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E)_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Percent of renter households paying unaffordable housing cost,53,Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E),,B25070. Gross rent as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_006E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households with a mortgage paying 20 to 24.9 percent,4866,B25091_006E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_007E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households with a mortgage paying 25 to 29.9 percent,4316,B25091_007E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_020E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households without a mortgage paying 35 to 39.9 percent,1088,B25091_020E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_014E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households without a mortgage paying less than 10 percent,11149,B25091_014E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_009E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households with a mortgage paying 35 to 39.9 percent,2095,B25091_009E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25070_010E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Renter households paying more than 50 percent of pre-tax income on housing,26308,B25070_010E,,B25070. Gross rent as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_011E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households with a mortgage paying more than 50 percent,8401,B25091_011E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_002E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households with a mortgage,37232,B25091_002E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25070_003E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Renter households paying 10 to 14.9 percent of pre-tax income on housing,4751,B25070_003E,,B25070. Gross rent as a percentage of household income in the past 12 months
"New Orleans, LA_B25070_004E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Renter households paying 15 to 19.9 percent of pre-tax income on housing,7514,B25070_004E,,B25070. Gross rent as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_010E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households with a mortgage paying 40 to 49.9 percent,2616,B25091_010E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_003E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households with a mortgage paying less than 10 percent,2607,B25091_003E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25070_006E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Renter households paying 25 to 29.9 percent of pre-tax income on housing,7204,B25070_006E,,B25070. Gross rent as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_013E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households without a mortgage,32876,B25091_013E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25070_009E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Renter households paying 40 to 49.9 percent of pre-tax income on housing,6867,B25070_009E,,B25070. Gross rent as a percentage of household income in the past 12 months
"New Orleans, LA_B25070_008E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Renter households paying 35 to 39.9 percent of pre-tax income on housing,6119,B25070_008E,,B25070. Gross rent as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_015E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households without a mortgage paying 10 to 14.9 percent,5342,B25091_015E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E)_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Percent of homeowner households paying unaffordable housing costs,27,Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E),,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_001E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Total homeowner households,70108,B25091_001E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_005E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households with a mortgage paying 15 to 19.9 percent,5420,B25091_005E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25070_002E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Renter households paying less than 10 percent of pre-tax income on housing,1976,B25070_002E,,B25070. Gross rent as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_004E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households with a mortgage paying 10 to 14.9 percent,4588,B25091_004E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25070_005E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Renter households paying 20 to 24.9 percent of pre-tax income on housing,7241,B25070_005E,,B25070. Gross rent as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_018E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households without a mortgage paying 25 to 29.9 percent,1471,B25091_018E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_021E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households without a mortgage paying 40 to 49.9 percent,1158,B25091_021E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_023E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households without a mortgage not computed,574,B25091_023E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_016E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households without a mortgage paying 15 to 19.9 percent,4064,B25091_016E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_017E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households without a mortgage paying 20 to 24.9 percent,2768,B25091_017E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25091_012E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Homeowner households with a mortgage not computed,101,B25091_012E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"New Orleans, LA_B25070_007E_2014",01/01/2014 12:00:00 AM,2014,"New Orleans, LA",Renter households paying 30 to 34.9 percent of pre-tax income on housing,5693,B25070_007E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_011E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Renter households not computed,3625,B25070_011E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_022E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households without a mortgage paying more than 50 percent,519,B25091_022E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_008E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households with a mortgage paying 30 to 34.9 percent,1715,B25091_008E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_019E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households without a mortgage paying 30 to 34.9 percent,650,B25091_019E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E)_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Percent of renter households paying unaffordable housing cost,51,Calculation: (B25070_008E+B25070_009E+B25070_010E)/(B25070_001E-B25070_011E),,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_006E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households with a mortgage paying 20 to 24.9 percent,2905,B25091_006E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_007E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households with a mortgage paying 25 to 29.9 percent,2078,B25091_007E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_020E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households without a mortgage paying 35 to 39.9 percent,216,B25091_020E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_014E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households without a mortgage paying less than 10 percent,9448,B25091_014E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_009E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households with a mortgage paying 35 to 39.9 percent,1659,B25091_009E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_010E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Renter households paying more than 50 percent of pre-tax income on housing,15286,B25070_010E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_011E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households with a mortgage paying more than 50 percent,4224,B25091_011E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_002E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households with a mortgage,25388,B25091_002E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_003E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Renter households paying 10 to 14.9 percent of pre-tax income on housing,2809,B25070_003E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_004E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Renter households paying 15 to 19.9 percent of pre-tax income on housing,4365,B25070_004E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_010E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households with a mortgage paying 40 to 49.9 percent,1209,B25091_010E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_003E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households with a mortgage paying less than 10 percent,2093,B25091_003E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_006E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Renter households paying 25 to 29.9 percent of pre-tax income on housing,3952,B25070_006E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_013E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households without a mortgage,17616,B25091_013E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_009E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Renter households paying 40 to 49.9 percent of pre-tax income on housing,4347,B25070_009E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_008E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Renter households paying 35 to 39.9 percent of pre-tax income on housing,3202,B25070_008E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_015E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households without a mortgage paying 10 to 14.9 percent,2889,B25091_015E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E)_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Percent of homeowner households paying unaffordable housing costs,19,Calculation: (B25091_009E+B25091_010E+B25091_011E+B25091_020E+B25091_021E+B25091_022E)/(B25091_001E-B25091_023E-B25091_012E),,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_001E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Total homeowner households,43004,B25091_001E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_005E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households with a mortgage paying 15 to 19.9 percent,4994,B25091_005E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_002E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Renter households paying less than 10 percent of pre-tax income on housing,1873,B25070_002E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_004E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households with a mortgage paying 10 to 14.9 percent,4356,B25091_004E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25070_005E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Renter households paying 20 to 24.9 percent of pre-tax income on housing,5415,B25070_005E,,B25070. Gross rent as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_018E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households without a mortgage paying 25 to 29.9 percent,539,B25091_018E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_021E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households without a mortgage paying 40 to 49.9 percent,297,B25091_021E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_023E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households without a mortgage not computed,612,B25091_023E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
"Baton Rouge, LA_B25091_016E_2014",01/01/2014 12:00:00 AM,2014,"Baton Rouge, LA",Homeowner households without a mortgage paying 15 to 19.9 percent,1757,B25091_016E,,B25091: Mortgage status by selected monthly owner costs as a percentage of household income in the past 12 months
